5359138,"Henry, Mike (I)","General Hospital","Rudolpho (1988)",5
5360095,"Henschel, Brandon","Gigli (2003)","Beach Dancer",32
5360252,"Hensler, Zach","Gigli (2003)","Beach Dancer",31
5360597,"Hentsch, Jürgen","Handvoll Gras, Eine (2000)","Kroog",6
5377330,"Hinds, Samuel S.","Grand Central Murder (1942)","Roger Furness",5
5377488,"Hinds, Scott","Team One (2003)","Zone Guardian",-1
5377624,"Hines, Grainger","General Hospital","Dr. Kyle Morgan (1990)",5
5377923,"Hinga, Zacky","Face to Face (1990) (TV)","Teacher",-1
5378263,"Hinkley, Tommy","Anarchy TV (1997)","Ralph Greed",10
5378304,"Hinman, Van","Not a Penny More, Not a Penny Less (1990) (TV)","Dr. Sherman Baker",-1
5378651,"Hinton, Ed","I Was a Communist for the FBI (1951)","Jim Broderick, FBI Agent",-1
5378764,"Hinz, Knut","Tatort - Das stille Geschäft (1977) (TV)","Kommissar Brammer",-1
5378895,"Hinz, Werner","Tatort - Mordverdacht (1971) (TV)","",-1
5378917,"Hinze, Gerhard","Tatort - Rattenlinie (2000) (TV)","",16
5378924,"Hinze, Heinz","Traum des Hauptmann Loy, Der (1961)","Mister Macauley",5
5538987,"Khanna, Vinod","Qaid (1975)","",-1
5379749,"Hirose, George","Daikaijû Gamera (1965)","Japanese Ambassador",-1
5380454,"Hislop, Scott","Gigli (2003)","Beach Dancer",33
5380720,"Hitchcock, Walter","Auction Block, The (1917)","Jarvis Hammon",6
5381537,"Ho, Andy","Voices, The (1955) (TV)","Hsuan",-1
5382652,"Hobbs, Peter","Killers, The (1964)","Instructor",18
5382940,"Hochgruber, Thomas","Entscheidung im Eis - Eine Frau jagt den Mörder (2001) (TV)","Gendarm",8
5383253,"Hodge, Al","Edge of Night, The","TV commentator (1957)",11
5383531,"Hodges, James","He Won a Ranch (1914)","Algie",4
5383769,"Hodgins, Earle","Main Street Kid, The (1948)","Judge Belin",12
5384725,"Hoey, John","Home Is the Hero (1959)","Finnegan",11
5385740,"Hoffman, Robert (X)","Gigli (2003)","Beach Dancer",34
5385858,"Hoffmann, Benno","Barrings, Die (1955)","Gutsinspektor Barbknecht",13
5385959,"Hoffmann, Günter (II)","Tatort - Rattennest (1972) (TV)","Wolf",14
5386383,"Hofrichter, Christoph","Tatort - Tödlicher Treff (1987) (TV)","",6
5386921,"Hogan, Robert","General Hospital","Dr. Phil Brewer #2 (1966)/Burt Marshall (1973)",5
5387188,"Hohberger, Peter","Tatort - Der Tausch (1986) (TV)","",11
5387225,"Hohl, Arthur","Crime Takes a Holiday (1938)","Joe",5
5387416,"Holahan, Dennis","General Hospital","John (1982)",5
5387437,"Holar, Frantisek","V trestném území (1947)","Jandera",3
5387606,"Holbæk, Svend (I)","Ta' det som en mand, frue! (1975)","",45
5388001,"Holden, Max","Tony's Big Brother (1993) (V)","Tony",1
5388199,"Holder, Carlton (I)","Lionheart (1990)","Street Gang Member #5",52
5388209,"Holder, Christopher","Edge of Night, The","Mark Aldrich (aka Mark Hamilton) (1984)",11
5388720,"Holister, Boyd","General Hospital","Phony Van Gelder (1982)",5
5388832,"Holland, Anthony (I)","Tempest (1982)","Sebastian",10
5374635,"Hill, Conleth","Meaningful Sex (2000) (TV)","Carl",1
5374995,"Hill, Jack (II)","Back Stage (1923)","Audience extra",-1
5375667,"Hill, Lee (I)","Girls (1919)","Frank Loot",5
5375704,"Hill, Lee (I)","When Baby Forgot (1917)","George Watson",4
5376067,"Hill, Roy (IV)","Real Bullets (1990)","Old Miner",15
5376385,"Hillis, Rib","General Hospital","Dr. Jake Marshak (1997-1998)",5
5376536,"Hilpert, Heinz","Barrings, Die (1955)","Baron von Eyff",5
5376560,"Hilt, Stefan","Moonchild (1994) (V)","Cabal",-1
5376822,"Himber, Drew","General Hospital","Vincent Cerullo (1994)",5
5376824,"Himber, Jason","General Hospital","Patrick Cerullo (1994)",5
5376927,"Himonidis, Yannis","Demonismeni, I (1975)","",4
5393538,"Holoubek, Gustaw","Weryfikacja (1987)","Gucio",4
5394015,"Holt, Jack (I)","Crime Takes a Holiday (1938)","Walter Forbes",1
5394063,"Holt, Jack (I)","Holt of the Secret Service (1941)","Agent Jack Holt, alias Nick Farrel",1
5394376,"Holt, Tim","Laddie (1940)","Laddie Stanton",1
5394502,"Holtmann, Frank","Tatort - Aus der Traum (1986) (TV)","Assistent Ballou",2
5394593,"Holtz, Jürgen","Luftschiff, Das (1983)","",-1
5395432,"Homeier, Skip","Greatest, The (1977)","Major",14
5395443,"Homeier, Skip","Overboard (1978) (TV)","Dr. Medlow",-1
5396022,"Hong, James","General Hospital","Sung Cho Lee (1983)",5
5396663,"Hooks, David","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","Judge #1",31
5396673,"Hooks, David","Edge of Night, The","Dr. Charles Weldon #2 (early 1970s)",11
5389463,"Hollander, David (I)","Littles, The","",-1
5396683,"Hooks, Ed","Knight Rider (1982) (TV)","Guard",18
5396804,"Hooper, Brandon","General Hospital","Dr. Eric Simpson (1991)",5
5397431,"Hope, Bob","Muppet Movie, The (1979)","Ice Cream Vendor",14
5397947,"Hopkins, Blake","General Hospital","Michael Morgan Quartermaine Corinthos [#1] (1997-2001)",5
5398114,"Hopkins, Dylan (II)","General Hospital","Michael Morgan Quartermaine Corinthos [#1] (1997-2001)",5
5398128,"Hopkins, Gerald","General Hospital","Alan 'A. J.' Quartermain, Jr. #6 (1991-1992)",5
5398268,"Hopkins, John (IV)","Ned Kelly (1970)","O'Connor",-1
5398351,"Hopkins, Rand","Bobby Jones, Stroke of Genius (2004)","Major Cohen",28
5398495,"Hoppe, Edgar","Tatort - Leiche im Keller (1986) (TV)","Baumann",9
5398497,"Hoppe, Edgar","Tatort - Rattenlinie (2000) (TV)","Viktor",10
5399161,"Hopson, Lew","Lionheart (1990)","Ship's Mate",17
5399199,"Hopton, Russell (I)","Crime Takes a Holiday (1938)","Jerry Clayton",3
5399389,"Horan, James","Edge of Night, The","Schuyler 'Sky' Whitney (temporary substitute) (1982)",11
5399390,"Horan, James","General Hospital","Brett Madison (1985-1987)",5
5399656,"Horgan, Patrick","Edge of Night, The","Ansel Scott #1 (1976-1977)",11
5399938,"Horne, Peter (II)","Chompin' at the Bit (1997) (V)","",-1
5401251,"Hornsby, Paul (II)","Team One (2003)","Floor Manager",-1
5403239,"Horton, Edward Everett","Private Secretary, The (1935)","Rev. Robert Spalding",1
5402564,"Horvath, Charles","I Was a Communist for the FBI (1951)","Good Leader",-1
5402215,"Hoshino, Koichi","Toruko 110-ban: monzetsu kurage (1978)","Miura",-1
5402304,"Hoskins, Allen 'Farina'","Back Stage (1923)","Farina",-1
5389322,"Holland, Ray","Greatest, The (1977)","Reporter",30
5389490,"Hollander, Jack","Edge of Night, The","Snell (1982-1983)",11
5389726,"Holleschek, Gerhard","Barrings, Die (1955)","Lachmanski",-1
5389729,"Hollett, Rick","John and the Missus (1987)","Sax Player",22
5389736,"Holley, Bernard","Not a Penny More, Not a Penny Less (1990) (TV)","",-1
5390206,"Hollingsworth, Harry","Torchy Plays with Dynamite (1939)","Officer",-1
5390299,"Hollis, Oliver","Team One (2003)","Desperate Dan",-1
5390364,"Hollnagle, Ron","Demon Possessed (1993)","Snowgroomer Driver",10
5390793,"Hollywood, Jimmy","Big Idea, The (1934)","Radio Rogue singing 'Marta'",-1
5392033,"Holmes, Jesse","Beer (1985)","Man in Steambath",51
5393032,"Holmes, Stuart","Valley of the Giants (1938)","Land Office official",-1
5393074,"Holmes, Taylor","Double Deal (1950)","C.D. 'Corpus' Mills",3
5408257,"Howard, Vince","General Hospital","Harve Johnston (1993)",5
5408453,"Howe, Doug","Do Not Disturb (1999)","Bell Boy",-1
5408544,"Howe, Wallace","Back Stage (1923)","Manager of the theater",-1
5409156,"Howes, Bobby","Happy Go Lovely (1951)","Charlie",4
5409514,"Howlett, Chad","Trials of Life (1997) (TV)","LaRue",9
5410326,"Hoyos Jr., Rodolfo","General Hospital","Hernandez (1976)",5
5410656,"Hoyt, Clegg","Santiago (1956)","Dutch",12
5411614,"Hsieh, Wang","Ajia himitsu keisatsu (1966)","Lai Yu Tien",5
5412123,"Hubbard, John (I)","Up in Mabel's Room (1944)","Jimmy Larchmont",7
5412534,"Huber, Martin","Tatort - Eiskalt (1997) (TV)","Conrad",5
5413010,"Huckabee, Ted Hurt","Bobby Jones, Stroke of Genius (2004)","Fraternity Guy",-1
5413083,"Hud, Antonio de","Río de las ánimas, El (1964)","",-1
5413237,"Huddleston, David","Greatest, The (1977)","Cruikshank",-1
5413247,"Huddleston, David","Lovely Way to Die, A (1968)","",-1
5413609,"Hudson, Gary (I)","Black Thunder (1997)","Jannick",-1
5413742,"Hudson, Larry (II)","Highway 61 (1991)","Nathan - Manservant",13
5413780,"Hudson, Paul (II)","Yeomen of the Guard, The (1978) (TV)","Sergeant Meryll",5
5414049,"Huebing, Craig","General Hospital","Dr. Phil Brewer #5 (1967)/Dr. Peter Taylor (1969-1979)",5
5414842,"Hugelmann, Oskar","Perle von Tokay, Die (1953)","",21
5416015,"Hughes, Roddy","Quiet Wedding (1941)","Vicar",16
5416225,"Hughson, Hubert","Where the Buffalo Roam (1966) (TV)","Cinema Manager",14
5416264,"Hugo, Laurence","Edge of Night, The","Dist. Atty. Mike Karr #2 (1961-1972)",8
5416537,"Hui, Michael","Jin ye bu she fang","Guest",-1
5416772,"Hukkanen, Esko","Sininen imettäjä (1985)","Paavo",-1
5418439,"Humphries, Barry","Pleasure at Her Majesty's (1976) (TV)","Edna Everage",-1
5418589,"Hun, Ediz","Eli masali (1966)","",2
5419129,"Hunold, Sören","Tatort - Lockvögel (1996) (TV)","",-1
5419190,"Hunt, Alan","General Hospital","Clayton (1989)",5
5419279,"Hunt, Dan","Fishing with Gandhi (1998)","Chris",7
5419285,"Hunt, Dave","Bobby Jones, Stroke of Genius (2004)","Dr. Begg",33
5419465,"Hunt, Kevin (I)","General Hospital","Drug dealer (1998)",5
5419510,"Hunt, Neil","General Hospital","Oliver (1982)",5
5404981,"Houser, Jerry","Bradys, The","Wally Logan",10
5405037,"Housman, Arthur","Bondage of Barbara, The (1919)","Jack Newton",4
5405225,"Housseau, Mr.","4 aventures de Reinette et Mirabelle (1987)","Le voisin",3
5405389,"Houston, George","Melody Lingers On, The (1935)","Carlo Salvini",2
5405443,"Houston, Glyn","Where the Buffalo Roam (1966) (TV)","Mr. Jenkins",3
5405618,"Hove, Anders","General Hospital","Cesar Faison (1990-1992, 1999-2000)",5
5405733,"Hover, Robert","Edge of Night, The","Lane Wilton (1983-1984)",11
5405897,"Howard, Andrew (I)","North West One (1999)","Tom",-1
5406295,"Howard, Curly","Boobs in Arms (1940)","Curly",1
5406297,"Howard, Curly","Booty and the Beast (1953)","",-1
5407142,"Howard, Moe (I)","Boobs in Arms (1940)","Moe",3
5407144,"Howard, Moe (I)","Booty and the Beast (1953)","Moe",1
5407788,"Howard, Shawn Michael","Rats, The (2002) (TV)","Ty",3
5407809,"Howard, Shemp","Booty and the Beast (1953)","Shemp",3
5408011,"Howard, Sherman","General Hospital","Gordon Bradford Gray #1 (1973-1974)",5
5408132,"Howard, Trevor (I)","Amants du Tage, Les (1955)","Inspector Lewis",3
5425706,"Hyland, Rob (III)","General Hospital","Paulie (2002-2003)",5
5426564,"Hyttinen, Niilo","Sininen imettäjä (1985)","Joel Stroem",-1
5426582,"Hytönen, Hugo","Mies Marseillesta (1937)","General Velikov",4
5426777,"Hálek, Jirí","Zahrada (1968)","Josef",1
5426803,"Häberle, Horatius","Komischer Heiliger, Ein (1979)","Untersuchungsrichter",5
5427588,"Hélmond, Daniel","Boys of St. Vincent, The (1992) (TV)","Detective",32
5427884,"Högel, Axel","Ingen mans kvinna (1953)","Vicar at the burial ceremony",-1
5427904,"Högel, Axel","Maria på Kvarngården (1945)","Vicar",-1
5428266,"Hörbe, Alexander","Tatort - Kalte Wut (2001) (TV)","Stefan Dehlers",-1
5428321,"Hörbiger, Attila","Premiere (1936)","Dr. Helder, Polizeikommissar",2
5428341,"Hörbiger, Attila","Weiße Stadt, Die (1980) (TV)","",-1
5428513,"Hörbiger, Paul","Perle von Tokay, Die (1953)","Ferencz Körös von Köröshazy, General a.D.",4
5428558,"Hörbiger, Paul","Tatort - Mordverdacht (1971) (TV)","",-1
5428883,"Hübner, Charly","Tatort - Der vierte Mann (2004) (TV)","",-1
5428947,"Hübner, Herbert","Illusion in Moll (1952)","Dr. Bauer",7
5429086,"Hübsch, Wolfgang","Tatort - Hahnenkämpfe (1997) (TV)","Paul Kant",2
5429117,"Hülsmann, Ingo","Tatort - Aus der Traum (1986) (TV)","",-1
5430105,"Ibáñez, Manuel 'Flaco'","Valentina","",-1
5430329,"Ice-T","Breakin' (1984)","Rap Talker",10
5431620,"Iglesias, Pompín","Ladrona, La (1954)","",-1
5431945,"Ihász, Lajos","Iza néni (1933)","",-1
5432721,"Illig, Rolf","Tatort - Rattenlinie (2000) (TV)","Abt Zumbrink",3
5432729,"Illig, Rolf","Meister Eder und sein Pumuckl","Kunde",-1
5432828,"Illiopoulos, Dinos","Jack o kavalaris (1979)","Boss of the gang",2
5433422,"Imai, Masayuki","Help!","",8
5433870,"Immers, Tim","Littles, The","",-1
5434685,"Inci, Arman","Handvoll Gras, Eine (2000)","Kendal",2
5435446,"Infante, Antonio","Reportero, El (1987)","",4
5436201,"Ingle, John","General Hospital","Edward L. Quartermaine #2 (1993-2004)",5
5437756,"Innes, Neil","Pleasure at Her Majesty's (1976) (TV)","Various",-1
5438478,"Interlenghi, Franco","Amiche del cuore, Le (1992)","",-1
5438650,"Inverdale, John","Rugby Special","Presenter",-1
5419628,"Hunt, Will","General Hospital","Herbert Quartermaine (1987)",5
5419762,"Hunter, Bill (I)","Ned Kelly (1970)","Officer",-1
5420048,"Hunter, Ian (I)","Tarzan Finds a Son! (1939)","Mr. Austin Lansing",4
5420303,"Hunter, Matt","General Hospital","Zach Roads (2003-)",5
5420882,"Huntley, Hugh","Bat Whispers, The (1930)","Richard Fleming",14
5421332,"Hurley, Matthew","Trials of Life (1997) (TV)","Trent",12
5421364,"Hurlic, Philip","Our Gang Follies of 1936 (1935)","",-1
5421901,"Hurst, Paul (I)","Tall, Dark and Handsome (1941)","Biff",10
5421935,"Hurst, Paul (I)","Who Killed Doc Robbin? (1948)","Jailer",9
5422205,"Hurt, William (I)","Do Not Disturb (1999)","Walter Richmond",1
5422648,"Husmann, Andrew","General Hospital","Noel Clinton #2 (1965)",5
5423473,"Huszár, Károly (I)","Iza néni (1933)","",-1
5423520,"Husák, Frantisek","Zahrada (1968)","",-1
5423813,"Hutchinson, Bill (I)","Not a Penny More, Not a Penny Less (1990) (TV)","Saunders",-1
5438674,"Inwood, Steve","General Hospital","Moreno #2 (1989-1989)",5
5438709,"Ioakimidis, Dimitrios","Jack o kavalaris (1979)","Novalsky",5
5438804,"Ionescu, Serban","Martori disparuti (1988)","",-1
5438901,"Ioualalen, Farid","À la vitesse d'un cheval au galop (1992)","Zino",25
5439885,"Irjala, Pentti","Vatsa sisään, rinta ulos! (1959)","Capt. Turve",-1
5440693,"Irving, George (I)","Laddie (1940)","",-1
5441503,"Irwin, Michael (II)","Young Sherlock: The Mystery of the Manor House","William Creasley",-1
5441602,"Isaac, Alberto","Some Kind of Hero (1982)","Vietcong Guard",-1
5441988,"Isbert, José","Familia Vila, La (1950)","Señor Vila",-1
5442212,"Iseman, Matt","General Hospital","Rock Fowler (2003)",-1
5442377,"Ishibashi, Masashi","Hoero! Tekken (1982)","",-1
5442384,"Ishibashi, Masashi","Kôsoku sentai Tâborenjâ","",9
5442591,"Ishida, Junichi","Help!","",2
5442775,"Ishihara, Sumao","Oushou (1948)","",8
5443077,"Ishiyama, Kenjiro","Zatoichi sakate giri (1965)","",5
5443534,"Isler, Seth","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","Lewis",10
5444377,"Itkin, Paul Henry","Edge of Night, The","Joel Gantry #1 (1972)",11
5444437,"Ito, Hideaki","Over Time","Yuuki Kobayashi",5
5444605,"Ito, Shinkichi","Akai yuhi ni terasarete (1925)","Spy",-1
5444761,"Iturralde, Alfonso","Toda una vida","",-1
5445106,"Ivanek, Zeljko","Edge of Night, The","Sammy Wheaton (1981-1982)",11
5445556,"Ivar, Stan","General Hospital","David (1986)/Senator Jack Kensington (1992)",5
5445632,"Iveberg, Hans","Prins hatt under jorden (1980)","",6
5445924,"Ivezic, Ilija","Hocu zivjeti (1982)","",-1
5447353,"Iwamatsu, Ryo","Ijô no hitobito: Densetsuno nijino sankyôdai (1993)","",4
5446271,"Izzard, Eddie","Eddie Izzard: Circle (2002) (V)","Himself",1
5446509,"J.V., Somayajulu","Idu Namma Alu (1988)","Srinivasa Sastry",-1
5448253,"Jackson, Gordon","Happy Go Lovely (1951)","Paul Tracy",6
5448607,"Jackson, Jonathan (I)","General Hospital","Lucky Spencer #1 (1993-1999)",5
5448993,"Jackson, Osi","Warning: Parental Advisory (2002) (TV)","Rock Fan",-1
5449531,"Jackson, Selmer","Forgotten (1933)","Hans Strauss",5
5449959,"Jackson, Thomas E.","Crime Takes a Holiday (1938)","Brennan",6
5451220,"Jacobsen, Michael Trier","Ta' det som en mand, frue! (1975)","Ellens sekretær",27
5451240,"Jacobsen, Peter (II)","Ta' det som en mand, frue! (1975)","",41
5451391,"Jacobsson, Hugo","Hemliga Svensson (1933)","Nord",8
5451795,"Jacques, Ted","Killers, The (1964)","Gym Assistant",12
5453042,"Jaggberg, Kurt","Tatort - Mord auf Raten (1980) (TV)","Bezirksinspektor Wirz",-1
5453048,"Jaggberg, Kurt","Tatort - Mordverdacht (1971) (TV)","",-1
5453212,"Jagger, Mick","Ned Kelly (1970)","Ned Kelly",1
5453382,"Jahan, Olivier","Amoureux, Les (1994)","Michel",17
5453475,"Jahncke, Carter","Number's Alive! (1996) (TV)","Marty",3
5454083,"Jakus, Bogdan","Poslednja trka (1979)","",-1
5454269,"Jamaica, Kid","No Limits 4 (2003) (V)","",-1
5455699,"James, Jack (III)","General Hospital","Val Duncan (1994)",5
5455728,"James, Jeremy (III)","Man Alive","Reporter",-1
5456857,"Jameson, House","Edge of Night, The","John H. Phillips (1957-1958)",11
5457187,"Jamison, Bud","Hot Foot (1943)","Sam",5
5457365,"Jamison, Bud","Tall, Dark and Handsome (1941)","",-1
5457501,"Jammer, Cal","Bare Ass Beach (1994) (V)","",-1
5457571,"Jammer, Cal","Hard to Thrill (1991) (V)","",-1
5458521,"Jang, Hyeok","Mokmeyeo bulleobwado (1969)","",3
5458742,"Janicijevic, Dusan","Poslednja trka (1979)","",-1
5460134,"Janisch, Michael","Tatort - Feuerwerk für eine Leiche (1988) (TV)","Inspektor Fichtl",2
5460135,"Janisch, Michael","Tatort - Hahnenkämpfe (1997) (TV)","Chefinspektor Fichtl",1
5460290,"Janketic, Mihailo 'Misa'","Kabare 011","",2
5459527,"Janney, Leon","Old English (1930)","John 'Jock' Larne",8
5459536,"Janney, Leon","Edge of Night, The","Clayton Pike (1957)/Eric Barrington (1968-1969)",11
5459325,"Janssen, Walter","Illusion in Moll (1952)","Friedrich",8
5460697,"Jantzen, Koen","Do Not Disturb (1999)","Policeman In Car",-1
5460869,"Japin, Arthur","Do Not Disturb (1999)","Head Waiter",-1
5461083,"Jaramillo, Salvador","Buzos diamantistas, Los (1988)","",-1
5461715,"Jarrett, Christopher","Edge of Night, The","Damian Tyler Wilcox (1981-1983)",11
5461716,"Jarrett, Clark","Bobby Jones, Stroke of Genius (2004)","Chick Evans",29
5462062,"Jarvis, Graham (I)","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","Officer Danziger",3
5462580,"Jason, Peter","Some Kind of Hero (1982)","Honcho",15
5462840,"Jasso, Luis","Reed, México insurgente (1973)","",-1
5464454,"Jedrzejczyk, Rafal","Farba (1998)","",-1
5464628,"Jeetendra","Santaan (1993)","Sarju Narayan Singh",1
5464806,"Jeffcoat, Don","General Hospital","Craig (1990)",5
5464871,"Jefferson Jr., Herb","Knight Rider (1982) (TV)","Muntzy",10
5465050,"Jeffery, Doug","Deadlock: A Passion for Murder (1997)","Nick",1
5465587,"Jeffries, Will (II)","General Hospital","Damon Grenville (1986)",5
5466332,"Jenkins, Allen","Three Men on a Horse (1936)","Charlie",5
5466337,"Jenkins, Allen","Torchy Plays with Dynamite (1939)","Lt. Steve McBride aka Steve the Flathead",2
5466383,"Jenkins, Brinley","Where the Buffalo Roam (1966) (TV)","Police Superintendent",10
5466754,"Jenkins, Terry (II)","Yeomen of the Guard, The (1978) (TV)","Colonel Fairfax",4
5466930,"Jenks, Frank (I)","Tall, Dark and Handsome (1941)","Puffy",7
5467308,"Jennings, Bob (II)","General Hospital","Wollman (1991)",-1
5467376,"Jennings, DeWitt","Bat Whispers, The (1930)","Police captain",4
5468233,"Jensen, Jesper","Ta' det som en mand, frue! (1975)","Mand på diskotek",19
5468259,"Jensen, Johnny (II)","General Hospital","Scotty 'Scott' Baldwin #5 (1974-1975)",5
5470413,"Jerome, Jeff","General Hospital","",5
5470482,"Jerome, Joey","Edge of Night, The","Joey Dials (1979)",11
5471198,"Jeupeu","À la vitesse d'un cheval au galop (1992)","L'étudiant en droit",36
5471812,"Jimena, Carlos","Caja 507, La (2002)","Hijo Marcelo",23
5472392,"Jiménez, Sergio (I)","Valentina","",-1
5472577,"Jinnai, Takanori","Help!","",6
5472642,"Jiroyan, Arsène","Parfum d'Yvonne, Le (1994)","Cintra Proprietor",20
5472877,"Joachim, Prins","Kongelig familie, En","Himself",-1
5472958,"Jobert, Stéphane","Amoureux, Les (1994)","Trisson",8
5473349,"Joe, Big (I)","Carnal Passion (2001) (V)","Hotel Guest",9
5473944,"Johansen, Svend","Ta' det som en mand, frue! (1975)","",35
5474590,"John, Elton","Music for UNICEF Concert: A Gift of Song, The (1979) (TV)","Song Performer",22
5474992,"Johns, Andrew (I)","Young Sherlock: The Mystery of the Manor House","Captain Cholmondeley",-1
5475458,"Johnson, Arch","Edge of Night, The","Jim Earle #1 (1983)",11
5475505,"Johnson, Arte","Making of a Male Model (1983) (TV)","Marty Sampson",5
5475540,"Johnson, Arte","General Hospital","Finian O'Toole (1991)",5
5477562,"Johnson, Karl (II)","Rainbow","Singer (1973)",-1
5477753,"Johnson, Lawrence (IV)","Bobby Jones, Stroke of Genius (2004)","Golfer",-1
5478036,"Johnson, Mike (I)","Quiet Wedding (1941)","",-1
5478356,"Johnson, Quinzy","CTV","Host",-1
5478366,"Johnson, R.J. (I)","General Hospital","Hotel waiter (1979)",-1
5479430,"Johnston, Bobby (I)","Deadlock: A Passion for Murder (1997)","Evan",3
5482298,"Jones, Des","Pleasure at Her Majesty's (1976) (TV)","Various",-1
5482362,"Jones, Dickie","Our Gang Follies of 1936 (1935)","",-1
5483532,"Jones, James Earl","Greatest, The (1977)","Malcolm X",-1
5483864,"Jones, John (XII)","Do Not Disturb (1999)","Barkeeper",-1
5483888,"Jones, John Frederick","General Hospital","Judge Young #2 (1995)",5
5484196,"Jones, L.Q.","Santiago (1956)","Digger",6
5484262,"Jones, Lewis (I)","General Hospital","Mr. William Parker Brown",2
5484741,"Jones, Nicholas (I)","Not a Penny More, Not a Penny Less (1990) (TV)","Dr. Robin Oakley",-1
5485078,"Jones, Ray (I)","Burglar, The (1928)","",-1
5485190,"Jones, Ray (I)","Square Shooter (1935)","Miller rider",-1
5485745,"Jones, Terry (I)","Pleasure at Her Majesty's (1976) (TV)","Various",-1
5486429,"Joplin, Gareth","Our Gang Follies of 1936 (1935)","",-1
5487363,"Jordan, Sid","Cactus Jim's Shopgirl (1915)","A Ranch Hand",3
5487418,"Jordan, Sid","Never Again (1915)","",4
5487528,"Jordan, Tom (II)","Making of a Male Model (1983) (TV)","Fred",-1
5487910,"Jorjoliani, Aleqsandre","Chirveuli mezoblebi (1945)","Amirani",1
5488110,"Josch, Walter","Tatort - Feuerwerk für eine Leiche (1988) (TV)","",17
5488857,"Joss, Jonathan","Substitute Wife, The (1994) (TV)","Black Deer",12
5489496,"Joswig, Rüdiger","Reise ohne Wiederkehr (1989)","",-1
5489716,"José, Juan","Monosabio, El (1977)","",29
5489022,"Jouko, Ensio","Mies Marseillesta (1937)","Svjatomir Asatiánts",8
5489037,"Jouno, Thierry","Conte à regler (1978)","",-1
5490899,"Joven, Miguel (I)","Verano azul","Tito",9
5490243,"Joyce, Jimmy (I)","Killers, The (1964)","Sales Assistant",14
5490386,"Joyner, Francis","Auction Block, The (1917)","Campbell Pope",11
5490413,"Joyner, Jesse","Nebraska Supersonic (2001)","Stan",-1
5492328,"Juhász, József (I)","Mai lányok (1937)","Asztalossegéd",-1
5492496,"Julia, Raul","Tempest (1982)","Kalibanos",5
5492693,"Julian, Joseph (I)","Edge of Night, The","Agent (1966)",11
5492927,"Julien, André","À la vitesse d'un cheval au galop (1992)","Le vorace",10
5493641,"Jung, Bo Mo","Jawbreakers (2001) (V)","",-1
5493732,"Jung, Kurt A.","Maulkorb, Der (1958)","Redakteur Nelles",18
5493789,"Jung, Nathan","General Hospital","Won Chu (1974)",5
5494142,"Junkermann, Hans","Orlow, Der (1927)","",-1
5494168,"Junkermann, Hans","Tänzer meiner Frau, Der (1925)","Der Tanzmeister",6
5494509,"Justh, Gyula","Mai lányok (1937)","Asztalos",-1
5494712,"Justin, Shawn","Tony's Big Brother (1993) (V)","",4
5475906,"Johnson, Ben (I)","Greatest, The (1977)","Hollis",-1
5476211,"Johnson, Bryce","Harry and Max (2004)","Harry",1
5476485,"Johnson, Corey (I)","Do Not Disturb (1999)","Bruno Decker",6
5477327,"Johnson, James E. (I)","Halfway to Heaven and Hell (2003)","Satan",-1
5494720,"Justine, William","Trauma (1962)","Treasury Agent",8
5494776,"Jutras, Peter","Boys of St. Vincent, The (1992) (TV)","Brother Graham",38
5495671,"Jávor, Pál","Iza néni (1933)","Baló Bálint erdész",-1
5496061,"Järrel, Stig","Flicka med melodi (1954)","Professor Libergius",3
5496358,"Józefowicz, Janusz","Nowy Jork, czwarta rano (1992)","",-1
5497880,"Júnior, Gracindo","Rainha Louca, A","",-1
5497570,"Kadochnikov, Pavel","U nikh yest rodina (1950)","",-1
5498453,"Kagawa, Ryosuke","Jiraiya (Ninjutsu sanyôden) (1937)","",4
5498462,"Kagawa, Ryosuke","Oushou (1948)","",6
5498841,"Kahn, Cavid","Digging for Dutch: The Search for the Lost Treasure of Dutch Schultz (2001)","",7
5499006,"Kahrmann, Christian","Und tschüss! - Ballermann olé (1997) (TV)","Jürgen",1
5499212,"Kain","Do Not Disturb (1999)","Other bum",-1
5499632,"Kaitlyn, Peter","Unstrung Heroes (1995)","Dr. Feldman",27
5500696,"Kalipha, Stefan","Young Sherlock: The Mystery of the Manor House","The Munchi",-1
5501573,"Kalske, Kullervo","Vatsa sisään, rinta ulos! (1959)","Capt. Virta",-1
5501618,"Kaltvedt, Otis A.","Substitute Wife, The (1994) (TV)","Older Jack",22
5501851,"Kamahl","Ned Kelly (1970)","Gloster",-1
5502281,"Kamel, Saddam","General Hospital","Cody McCall (2003)",-1
5502316,"Kamenesky, Eliezer","Pai Tirano, O (1941)","Ciriloff",15
5502568,"Kaminski, André (I)","Tatort - Schwarzer Advent (1998) (TV)","Leo Gruber",6
5502940,"Kamoun, Samir","Real Bullets (1990)","Samir",11
5503083,"Kampers, Fritz","Provinzonkel, Der (1926)","",-1
5503453,"Kanan, Sean","General Hospital","Alan 'A. J.' Quartermaine, Jr. #7 (1993-1997)",5
5504319,"Kane, Sid","Patty (1962)","Crawford",14
5504413,"Kane, Whitford","Who Killed Doc Robbin? (1948)","'Fix-it' Dan Cameron",10
5504947,"Kang, Sung","9:30 (2003)","Chan Kin Fai",-1
